num_transactions,total_amount,avg_amount,std_amount,churn,current_age,gender,yearly_income,total_debt,credit_score,num_credit_cards
13006,787871.11,60.5775111487006,93.76064461248993,0,58,Female,55569.0,76181.0,698,6
15454,564210.03,36.508996376342694,50.79815955225079,0,68,Male,11566.0,9102.0,536,4
8537,339422.41,39.758979735269996,80.33900385998864,0,48,Female,32522.0,50155.0,639,1
16820,437727.97,26.024255053507726,73.50703286090791,0,44,Male,36715.0,74022.0,547,4
9312,500951.49,53.79633698453608,86.28856345478455,0,26,Male,53554.0,119852.0,689,2
7979,369792.08,46.34566737686427,111.4851963296785,0,59,Female,53878.0,78143.0,779,4
18621,726743.25,39.02815369743838,48.87790478159938,0,43,Female,35938.0,47204.0,670,3
11599,874290.02,75.37632726959221,124.84377884821232,0,61,Male,28210.0,22961.0,655,2
12780,842256.59,65.90427151799686,94.98357283441256,0,59,Male,55571.0,93460.0,636,3
7181,275098.39,38.309203453558005,79.07163918043057,0,50,Male,46077.0,135862.0,639,3
13545,608107.61,44.89535695828719,56.793650178111335,0,61,Male,35196.0,51751.0,684,4
7226,311148.36,43.059557154719066,70.89346805756844,0,76,Male,21547.0,16040.0,785,5
16699,684419.13,40.985635666806395,54.513396264292496,0,64,Male,37898.0,36994.0,716,5
18250,1402519.67,76.85039287671232,73.00991505094933,0,46,Female,54124.0,0.0,727,2
13923,413755.0,29.717374129138836,70.18050863185422,0,76,Male,41790.0,24676.0,719,5
12209,402460.08,32.96421328528135,59.682406367281935,0,54,Male,45852.0,114746.0,615,2
8599,399744.64,46.48734038841726,78.42316871504872,0,61,Male,51528.0,58509.0,745,6
11638,456432.88,39.21918542704932,58.73880779045757,0,48,Female,40017.0,75377.0,648,1
10149,413350.19,40.72816927776135,60.312676118621845,0,43,Female,35264.0,70328.0,770,2
5232,250907.56,47.9563379204893,85.17387629111145,0,62,Female,32819.0,25393.0,826,5
20050,696204.82,34.72343241895262,70.89410620022599,0,36,Female,51500.0,102286.0,672,3
6999,302205.61,43.17839834262037,92.75071199040926,0,61,Female,37342.0,48611.0,779,5
21845,536953.92,24.580174868390937,42.46533112549656,0,57,Female,12044.0,10323.0,576,3
11812,660153.92,55.88841178462581,107.1408792425993,0,56,Female,57576.0,161107.0,589,2
13792,831454.09,60.285244344547564,109.1004132767485,0,65,Female,103294.0,39076.0,831,3
12165,332206.48,27.308383066173448,42.105836482886914,0,56,Female,29413.0,46043.0,703,2
18307,793379.9,43.33751570437538,101.99869103215104,0,31,Female,50666.0,102318.0,617,3
6247,357577.49,57.23987353929886,90.25437910066184,0,34,Female,33934.0,42945.0,622,3
22538,970217.2,43.04806105244476,57.9512210976248,0,44,Female,38568.0,66300.0,756,4
11705,511166.58,43.6707885519009,113.4984999337872,0,36,Male,64262.0,75415.0,775,4
5012,384113.52,76.63877094972068,142.95268561929572,0,57,Female,76274.0,102611.0,698,2
7028,212464.96,30.23121229368241,74.88652469720739,0,40,Female,30997.0,81716.0,722,2
8428,349074.06,41.418374466065494,98.69498099768995,0,49,Female,34982.0,134631.0,765,3
8129,398099.61,48.97276540779924,111.30795045437914,1,31,Female,51501.0,140481.0,729,3
7321,419647.6,57.32107635568911,122.40641688302865,0,32,Female,53890.0,252106.0,656,4
5305,225958.54,42.59350424128181,103.3582728876261,0,34,Male,41442.0,78833.0,712,3
5935,276825.87,46.64294355518113,98.62678980301456,0,72,Male,22918.0,11371.0,750,5
17279,785378.88,45.45279703686556,60.22329345315004,0,59,Male,41379.0,95988.0,681,2
7908,284895.76,36.02627212948913,64.776889523016,0,39,Male,32343.0,59006.0,732,3
48479,1460166.8,30.119573423544217,65.49026135350397,0,50,Male,34456.0,54634.0,752,4
9234,827387.61,89.60229694606888,145.0562251076322,0,61,Male,59815.0,73325.0,573,2
17775,1109536.42,62.421176933895914,121.47702910977816,0,49,Female,94733.0,0.0,707,5
13090,506922.2,38.725912910618796,41.71435608527583,0,45,Female,25723.0,34007.0,746,3
13891,694067.11,49.965237203945,60.848202970539305,0,91,Male,40141.0,805.0,850,6
13150,756705.29,57.544128517110266,58.24432716580156,0,77,Male,22104.0,20031.0,670,3
11194,304953.36,27.242572806860817,53.789640015621906,0,62,Female,20783.0,23623.0,699,3
11513,424677.35,36.88676713280639,64.3359258499871,0,71,Female,40516.0,6908.0,698,5
8772,269881.61,30.766257409940717,65.34632797051805,0,44,Male,37115.0,58438.0,685,3
12526,698440.72,55.75927830113364,49.25641141491248,0,53,Male,30198.0,40950.0,693,6
16177,1040505.05,64.3200253446251,83.43296534360286,0,81,Female,42509.0,2895.0,755,5
12721,1026849.38,80.72080654036633,57.46821976985282,0,49,Female,27691.0,24480.0,687,2
6174,618628.8,100.19902818270165,209.5904292926766,0,25,Female,83104.0,222502.0,714,5
16520,811702.07,49.13450786924939,119.86215687697944,0,44,Female,84365.0,113529.0,796,5
7092,166456.77,23.47106175972927,61.26831561737642,0,44,Male,27896.0,42046.0,710,3
3261,189397.63,58.07961668199939,98.58357121189016,0,25,Male,64917.0,102747.0,689,4
17574,575438.37,32.74373335609423,55.72932013836127,0,59,Male,35590.0,92603.0,720,4
8268,262654.3,31.767573778422832,72.31786390136308,0,47,Male,34606.0,23909.0,680,5
14444,708782.66,49.0710786485738,55.672882930338375,0,49,Male,34449.0,36540.0,686,3
13759,725608.26,52.73699106039683,66.26840049166458,0,50,Female,44355.0,44779.0,680,3
9016,753405.04,83.56311446317657,92.04584218589144,0,76,Male,19682.0,0.0,683,4
9495,311360.39,32.792036861506055,74.8788065157349,0,30,Female,46599.0,12700.0,684,4
15308,621780.94,40.61803893389077,54.57506691700116,0,89,Female,68010.0,0.0,704,7
6836,330197.39,48.30271942656525,78.28309276994466,0,52,Male,33465.0,98713.0,669,3
18918,615293.36,32.524228776826305,47.25575474422643,0,51,Female,41886.0,107734.0,768,3
12130,461223.25,38.02335119538335,71.39179427283001,0,44,Male,55351.0,152645.0,703,6
11629,309329.24,26.599814257459798,70.70851353290922,0,66,Male,27266.0,19798.0,777,5
8293,563342.34,67.92986132883154,156.1844925017819,0,52,Male,79272.0,107029.0,716,3
20643,653033.59,31.634626265562176,49.01699457825142,0,57,Female,30495.0,70825.0,773,4
19500,873627.47,44.80140871794872,72.12816614999842,0,43,Female,75080.0,35268.0,747,3
24104,995938.61,41.31839570195818,94.89101304285082,0,80,Male,104692.0,6955.0,704,2
8667,337435.54,38.933372562593746,60.4332645530744,0,54,Male,36711.0,47490.0,687,4
15596,662397.7,42.47228135419338,77.87610448567663,0,46,Male,63030.0,93406.0,791,5
6531,69861.72,10.696940744143317,31.249155613648433,0,53,Male,920.0,1914.0,788,3
4464,83891.82,18.792970430107527,30.22756645344668,0,63,Male,58006.0,20196.0,774,1
13221,603793.87,45.66930413735724,64.22024675908018,0,83,Female,29494.0,1196.0,689,5
13063,1067960.5,81.75461226364541,151.42690725795572,0,56,Female,280199.0,91367.0,752,5
4639,341134.41,73.53619530071136,164.59492479166158,0,45,Male,67170.0,114251.0,489,3
9227,890509.67,96.51128969329143,140.4543897998668,0,43,Male,109687.0,183855.0,675,1
18016,399671.5,22.184252886323268,65.32693529234473,0,44,Female,39898.0,43630.0,682,3
30520,1590822.75,52.123943315858455,118.1602098410844,0,51,Male,109673.0,242379.0,505,1
29906,1297296.62,43.37914197819836,56.43303504253906,0,51,Female,61901.0,29627.0,726,7
9391,366230.75,38.99805664998403,66.88346386990469,0,40,Female,40867.0,50449.0,694,2
6190,504909.8,81.5686268174475,101.97762832665182,0,90,Male,39214.0,0.0,781,5
8530,455866.04,53.442677608440796,99.08772396184828,0,71,Male,51703.0,5371.0,722,7
17040,677314.48,39.74850234741784,70.43659160005788,0,39,Male,57348.0,119230.0,527,3
10846,389057.0,35.87101235478517,98.79954195883525,0,36,Female,64672.0,56485.0,695,4
5785,324952.58,56.17157821953328,104.72626229061578,0,50,Female,49570.0,43645.0,752,5
10490,540150.84,51.49197712106768,69.48075876756427,0,28,Male,35940.0,54354.0,595,3
8485,455612.13,53.696185032410135,91.80859296581778,0,61,Male,51581.0,35134.0,810,5
7312,328517.78,44.92858041575493,72.70504661313423,0,53,Male,32820.0,23004.0,740,4
10262,449301.65,43.78304911323329,72.54485277371484,0,70,Male,68765.0,75608.0,798,5
3920,191699.52,48.9029387755102,76.16265943125987,0,55,Male,47334.0,87775.0,701,3
7474,281146.83,37.616648381054326,69.07378588024969,0,63,Female,31582.0,23359.0,693,4
21481,796528.34,37.080598668590845,54.214024515237824,0,49,Female,44383.0,42369.0,707,7
7279,158590.72,21.78743233960709,38.077361827560594,0,44,Female,40026.0,70877.0,768,1
13038,443564.02,34.02086362939101,59.41151637776988,0,90,Female,51717.0,418.0,717,5
14673,491033.09,33.46507803448511,60.6659354613819,0,49,Male,38041.0,27813.0,782,4
12948,611346.25,47.215496601791784,59.43863640692895,0,75,Male,40696.0,15691.0,801,6
8547,458364.45,53.62869427869428,75.99405065615896,0,60,Female,34895.0,56622.0,820,4
16827,641954.22,38.15024781600998,51.98558509072402,0,82,Male,10869.0,1820.0,820,2
6863,646278.25,94.16847588518141,151.84695322910915,0,60,Male,115465.0,195657.0,715,4
10108,115568.61,11.433380490700435,19.734460954452775,0,63,Female,4.0,0.0,691,3
4163,131853.2,31.67263992313236,63.80394475904896,0,36,Male,41537.0,128044.0,582,1
6214,385257.59,61.99832475056325,123.66802847386226,0,42,Male,69440.0,129944.0,743,3
15891,808783.69,50.895707633251526,76.67175634984193,0,41,Male,56368.0,71544.0,664,3
10710,309131.33,28.863802987861813,57.23776683946615,0,38,Male,33387.0,69066.0,526,3
17757,1047860.95,59.01114771639353,87.68553097972995,0,45,Female,63815.0,4832.0,699,6
8963,343097.92,38.27936182081892,73.60182891712199,0,32,Male,34531.0,60156.0,703,4
6414,340029.35,53.01361864671032,109.23139815451351,0,66,Female,38249.0,0.0,746,4
7329,251222.56,34.27787692727521,78.86597458930551,0,34,Male,43579.0,96994.0,795,3
11916,568705.61,47.726217690500164,104.59160170954851,0,40,Male,72470.0,133421.0,711,2
7015,497960.04,70.98503777619386,89.24578380484498,0,59,Female,44992.0,53368.0,785,3
9942,679295.37,68.32582679541339,92.75580516087682,0,28,Female,58105.0,70254.0,688,3
10121,333772.47,32.97821065112143,75.35900771745594,0,64,Female,30747.0,51667.0,850,4
12980,411564.94,31.70762249614792,43.04595891189724,0,42,Female,28738.0,48786.0,600,1
760,111905.55,147.24414473684212,240.96796628340786,1,53,Male,189490.0,448929.0,717,3
18954,782158.26,41.2661316872428,63.14432633024828,0,42,Male,53464.0,20683.0,751,4
14287,607667.5,42.532897039266466,71.7123337282313,0,54,Male,62837.0,86171.0,850,3
9620,589995.86,61.33013097713098,81.44587269177804,0,42,Male,36860.0,65049.0,714,3
11734,416809.73,35.52153826487131,83.35180397684275,0,65,Female,67344.0,7049.0,804,4
12064,400302.39,33.18156415782494,72.47446726482909,0,54,Male,47482.0,59590.0,726,5
8728,517227.53,59.26071608615949,112.87236167622402,0,50,Male,49350.0,20942.0,713,6
13089,229634.47,17.54408052563221,16.62437088621412,0,44,Male,62185.0,114235.0,749,1
11310,247268.65,21.862833775419983,54.72426099082484,0,72,Female,25243.0,18006.0,730,6
23770,659356.84,27.7390340765671,40.239789344190406,0,46,Female,32150.0,47179.0,717,6
10977,1086471.18,98.97705930582126,145.3862555906687,0,31,Female,96661.0,73401.0,721,2
10800,377894.61,34.99024166666666,70.58728371871445,0,34,Female,38081.0,28613.0,811,4
9734,336788.05,34.59914218204232,66.74411264437033,0,56,Female,31814.0,43140.0,693,3
14265,1127821.12,79.06211847178409,78.32189796795366,0,40,Female,49396.0,39549.0,814,3
8764,331375.97,37.81104176175262,68.75787348496665,0,52,Female,30509.0,56953.0,641,2
8809,642844.84,72.97591554092405,76.85424631022617,0,31,Female,34884.0,26799.0,705,5
11325,346173.27,30.5671761589404,58.79006167325232,0,54,Female,42900.0,111007.0,802,6
7993,320030.54,40.038851495058175,78.49821889636743,0,49,Female,31008.0,60527.0,713,4
9796,456713.43,46.62244079216006,77.48005728502208,0,69,Female,44152.0,90526.0,700,5
8771,348894.25,39.77816098506442,69.43201046375877,0,51,Female,43386.0,2192.0,698,3
13320,342182.32,25.689363363363363,70.15708243482665,0,85,Female,38499.0,1493.0,746,5
11316,316349.68,27.955963237893247,37.716149627358234,0,29,Female,42150.0,39663.0,750,3
19846,1106437.9,55.75117907890758,72.48705820605207,0,32,Female,58749.0,113308.0,768,6
7535,213135.83,28.286108825481087,74.52106122171544,0,61,Female,34619.0,13326.0,747,5
18455,622020.74,33.704727174207534,68.85805319166748,0,37,Male,56248.0,149587.0,728,4
5768,218277.01,37.842754854368934,69.5491342176328,0,55,Male,48259.0,146774.0,721,3
11803,388913.77,32.95041684317547,67.76029235555966,0,79,Female,15470.0,15349.0,789,7
11541,979009.92,84.82886404990903,200.76048119915967,0,64,Female,192269.0,100192.0,700,6
4182,113828.64,27.2187087517934,72.95977278230555,1,28,Male,42806.0,49194.0,712,3
8197,417032.64,50.87625228742223,109.67424434959294,0,58,Male,68787.0,171854.0,527,1
11019,187867.65,17.0494282602777,47.4198285741715,0,56,Female,27981.0,62926.0,717,3
7513,320135.9,42.61092772527619,62.73684638350258,0,56,Female,36652.0,60949.0,600,3
7183,262819.4,36.58908534038703,69.46413462323153,0,35,Female,46063.0,106528.0,618,1
5472,376705.23,68.84233004385965,95.22165943690027,0,81,Female,31912.0,2182.0,630,4
4693,176425.93,37.59342211804815,67.65582615685751,0,47,Male,29597.0,44388.0,513,4
14111,591333.76,41.905872014740275,90.02149507381918,0,56,Male,36335.0,28929.0,676,2
15869,924012.18,58.227498897221,94.08514203001774,0,49,Female,49464.0,123198.0,705,6
5521,465827.66,84.37378373483064,134.6563883803546,0,82,Female,41793.0,1141.0,730,5
14951,546117.31,36.52714266604241,63.29030241203642,0,78,Male,62103.0,33545.0,509,4
4781,144265.47,30.17474796067768,72.17207840618761,0,92,Female,26546.0,2480.0,689,6
7817,294575.4,37.68394524753742,71.49319017191851,0,34,Female,41249.0,42268.0,695,2
10400,594000.56,57.11543846153847,85.34825195571035,0,50,Male,63673.0,147913.0,591,4
7289,477571.57,65.5194910138565,62.88428688685544,0,50,Female,39947.0,57346.0,765,2
10520,741791.75,70.51252376425856,106.5267550638494,0,68,Female,65298.0,18684.0,524,2
14042,716549.46,51.029017234012244,84.49376665474647,0,53,Female,61578.0,85383.0,602,2
11199,501905.68,44.817008661487634,70.62393567400949,0,41,Female,38059.0,68220.0,634,2
2511,26605.34,10.595515730784548,24.9609807619903,0,33,Male,42808.0,117011.0,758,1
6885,439055.13,63.7698082788671,82.51784864180742,0,43,Male,34869.0,53381.0,699,2
17670,924100.27,52.29769496321449,84.53242745321037,0,32,Female,49374.0,108192.0,706,2
9855,649257.81,65.88105631659057,99.4982472090663,0,39,Female,59114.0,132715.0,730,2
20760,720580.02,34.710020231213875,55.56299623918973,0,70,Female,27772.0,14408.0,788,4
21391,593015.19,27.72264924500958,44.073490574225175,0,60,Female,46683.0,93126.0,788,5
6431,190707.9,29.654470533354065,59.44055694802297,0,32,Female,25603.0,26348.0,729,2
6676,261544.04,39.176758538046734,80.67142923086523,0,40,Female,37299.0,31923.0,723,2
13601,284077.82,20.886539225056982,45.26233494032422,0,58,Male,23092.0,20545.0,752,4
8472,316420.04,37.348918791312556,104.13177712523512,0,26,Female,61850.0,81158.0,728,9
10589,545712.0,51.53574464066484,47.10884064955785,0,62,Female,28988.0,13351.0,694,4
4065,321673.33,79.13243050430505,142.04544025137645,0,66,Male,61937.0,138153.0,684,7
8924,357491.91,40.05960443747198,67.82182724166512,0,46,Female,38971.0,0.0,784,3
9297,795812.75,85.5988759814994,158.97651501409845,0,52,Female,87030.0,156474.0,646,5
14934,539257.1,36.109354493102984,34.254964064890615,0,35,Male,30172.0,39959.0,653,2
17958,693665.75,38.627116048557745,57.981341853639684,0,43,Male,39404.0,71859.0,723,5
13035,253352.19,19.436301495972383,56.27926861329973,0,57,Female,32576.0,0.0,753,4
7569,175740.92,23.218512353018895,61.12687022916219,0,41,Female,30910.0,42507.0,749,4
10793,512312.78,47.46713425368294,76.92838510946805,0,36,Female,31414.0,42233.0,719,4
9105,552888.95,60.723662822624924,72.15139413443895,0,45,Female,38872.0,94970.0,663,4
8620,503635.43,58.42638399071926,118.8274996493128,0,52,Female,66489.0,83828.0,731,2
19688,830936.45,42.205223994311254,67.29546015524053,0,65,Female,35404.0,30887.0,575,3
7382,39423.45,5.340483608778109,9.714537272000834,0,49,Female,49026.0,83385.0,718,1
7788,347155.09,44.575640729327176,99.199309322783,0,63,Male,71909.0,44190.0,712,3
7766,223253.97,28.747613958279683,72.1560166224634,0,38,Female,39627.0,47793.0,718,4
8672,553895.59,63.87172393911439,125.86974084743146,1,51,Female,97845.0,255288.0,836,4
22023,2039921.23,92.62685510602552,95.96256682465751,0,53,Male,53872.0,64269.0,691,5
13356,511549.19,38.301077418388736,51.42624171754886,0,87,Male,30349.0,2985.0,686,4
12885,485077.72,37.64669926270857,68.84892010553844,0,61,Male,46843.0,66529.0,736,2
11194,504093.05,45.03243255315348,79.96409557795994,0,83,Female,16620.0,1140.0,804,8
6052,317252.75,52.42114177131527,104.37519412059956,0,64,Female,55418.0,20950.0,590,3
10388,81391.84,7.835179052753176,23.51442898066217,0,83,Male,2.0,0.0,667,6
5744,233505.47,40.65206650417827,79.54108487529932,0,65,Female,42102.0,9645.0,672,3
6164,263996.36,42.82874107722258,89.54181420721193,0,50,Female,43294.0,104521.0,816,7
9726,343631.81,35.33125745424635,78.29566186534734,0,84,Male,26676.0,1370.0,733,5
14661,329689.31,22.48750494509242,64.44130491723412,0,75,Female,11410.0,0.0,812,7
5343,103950.22,19.455403331461724,29.54657697774481,0,69,Female,68930.0,72619.0,768,4
4900,160554.96,32.76631836734694,88.74708086437546,0,41,Male,38874.0,64474.0,672,3
8583,301467.03,35.123736455784694,87.58373130755716,0,67,Male,28714.0,12978.0,638,2
7618,399731.86,52.472021527960095,95.26889337478448,0,58,Male,72510.0,44317.0,727,4
3731,57474.15,15.404489413025999,47.814202353797086,0,47,Male,3.0,5.0,750,2
7093,256680.66,36.18788382912731,70.75824043849258,0,25,Female,40000.0,127951.0,767,3
8875,243612.18,27.449259718309857,67.58636931845923,0,49,Female,34255.0,36094.0,708,4
18175,434577.65,23.91073727647868,49.1743300584399,0,59,Female,35854.0,49101.0,850,2
10924,590622.66,54.066519589893815,94.60710965648015,0,62,Female,52908.0,109229.0,709,4
10989,363100.79,33.04220493220493,84.50087655270639,0,86,Female,49529.0,1385.0,689,6
12402,515468.51,41.56333736494114,91.10755961868999,0,49,Female,62019.0,85666.0,543,4
13615,505057.05,37.095633492471535,64.9103051244518,0,46,Female,40810.0,65643.0,614,4
18953,689637.46,36.38671767002585,51.626241479632576,0,76,Male,34408.0,9107.0,701,4
16249,612902.53,37.71939996307465,111.64264284164813,0,79,Male,29517.0,2470.0,690,4
21924,548537.57,25.019958492975732,57.058191732585364,0,58,Male,25883.0,44404.0,706,4
12340,701058.59,56.81187925445705,91.2057392011266,0,68,Female,59938.0,36978.0,670,1
9210,455409.64,49.44730076004343,70.26202842385048,0,74,Female,23011.0,30510.0,721,3
13376,994274.83,74.33274745813397,112.48561773282374,0,51,Female,82298.0,182301.0,789,6
21590,929778.72,43.065248726262155,50.99217903837653,0,45,Male,51196.0,67164.0,631,4
11773,416424.43,35.37113989637306,63.12407922004681,0,52,Female,34460.0,43936.0,692,2
12535,495705.07,39.54567770243319,89.76766471750855,0,30,Female,57853.0,131828.0,558,4
9057,334603.46,36.94418240035332,72.41213721688808,0,32,Male,36388.0,92949.0,710,4
17663,910589.62,51.55350846402084,70.90656254110935,0,52,Male,70862.0,16595.0,745,5
19733,1205753.68,61.10341458470582,66.75945852005982,0,74,Male,24545.0,22488.0,753,2
5057,212558.79,42.032586513743325,86.84548645881985,0,52,Female,36472.0,80469.0,526,2
11302,626072.66,55.39485577773846,72.89422664213885,0,45,Male,48755.0,37315.0,777,8
7194,160986.5,22.377884348067834,56.505566792068706,0,36,Male,23718.0,1386.0,712,2
22202,888955.4,40.03942888028106,50.10420909491069,0,40,Male,40473.0,54899.0,689,4
12260,628152.55,51.2359339314845,71.89752182848598,0,57,Female,69007.0,52218.0,720,4
13843,763324.2,55.14153001517012,90.08013730612086,0,58,Female,54166.0,0.0,707,5
12253,344290.9,28.098498326940344,55.485233680319844,0,39,Female,31170.0,33165.0,685,5
10310,644567.7,62.51869059165858,85.75802885275262,0,73,Female,48750.0,18724.0,709,8
7566,459844.63,60.77777293153582,111.67388148271861,0,54,Female,52680.0,87082.0,835,5
3641,182676.3,50.172013183191424,88.5856859420899,0,30,Male,32985.0,32764.0,740,2
10016,354889.92,35.43230031948882,72.52506262662989,0,66,Female,36052.0,6602.0,767,4
15412,291772.51,18.931515053205295,59.70458488219349,0,101,Female,15348.0,1396.0,761,4
12457,442658.83,35.53494661636028,57.85640473629579,0,88,Female,19225.0,1644.0,809,8
8445,588094.46,69.63818354055654,142.75182261877552,0,34,Female,100880.0,210445.0,770,1
15711,112194.02,7.14111259627013,16.17527757744234,0,35,Female,28472.0,42750.0,508,1
7738,277668.13,35.883707676402175,89.93833358211799,1,62,Female,33556.0,10619.0,799,4
7008,437723.94,62.46060787671233,105.9668771986038,0,69,Female,33642.0,20874.0,593,5
14124,569910.39,40.35049490229397,67.9083208445297,0,42,Male,69747.0,80763.0,741,4
15834,597933.21,37.76261273209549,69.46689294648854,0,73,Male,48060.0,17440.0,581,3
4108,183822.11,44.74734907497565,102.14241885925321,0,62,Male,40891.0,61245.0,717,4
18189,758656.37,41.709625048106,84.69460823952917,0,41,Female,92017.0,157723.0,703,3
17570,364996.5,20.77384746727376,58.233183174030394,0,77,Female,44807.0,13730.0,751,4
9453,162677.4,17.20907648365598,39.83310588842325,0,28,Female,29371.0,32300.0,715,2
12844,617056.68,48.04240734973529,70.56828624170743,1,41,Male,30432.0,101847.0,624,1
13321,627185.32,47.08245026649651,67.83831043720593,0,47,Male,35016.0,54455.0,732,3
12329,943278.9,76.50895449752616,95.57129615214546,0,64,Male,66885.0,144703.0,698,7
14000,256968.24,18.354874285714285,55.210350909968746,0,68,Male,27939.0,11243.0,841,5
5822,202614.05,34.801451391274476,62.63630274433598,0,28,Male,28163.0,50872.0,689,4
18134,665447.74,36.69613653909783,44.40619184730473,0,48,Female,38539.0,0.0,850,3
9920,290168.7,29.250877016129035,74.89391661233803,0,66,Male,28104.0,12054.0,751,3
21223,1002701.78,47.24599632474202,57.946188125523626,0,58,Female,17078.0,25245.0,719,4
25420,948538.64,37.31465932336743,146.84682757159212,0,46,Female,193773.0,241571.0,660,1
19300,498400.33,25.823851295336787,56.73286804360725,0,37,Female,36122.0,51593.0,641,2
8507,217412.64,25.556910779358176,56.93712370292843,0,36,Male,34330.0,15223.0,713,4
12011,738557.48,61.4900907501457,55.072191112107824,0,48,Male,31231.0,40499.0,681,3
5483,265565.11,48.434271384278674,103.2953612947176,0,32,Male,35755.0,61748.0,708,4
21232,366025.83,17.23934768274303,60.54765150676426,0,53,Male,31369.0,0.0,707,3
12663,301027.4,23.772202479665168,54.4235117653735,0,41,Female,48038.0,83238.0,704,6
19268,602453.64,31.267056259082416,53.25059969848071,0,80,Female,9766.0,66.0,732,4
9905,704264.23,71.10189096415951,94.26804985708202,0,63,Female,49569.0,58019.0,682,2
15041,431347.1,28.67808656339339,43.457591337713936,0,36,Female,35933.0,23451.0,812,2
9801,399745.25,40.78616977859402,86.44129729582426,0,26,Female,53254.0,131334.0,736,1
6288,229462.2,36.49208015267176,68.0188473174277,0,88,Male,22371.0,994.0,700,4
7525,317261.33,42.16097408637874,45.81945473614794,0,31,Male,21876.0,20169.0,786,2
7039,242025.03,34.38343940900696,76.69073277825247,0,51,Female,41427.0,53773.0,850,3
19748,545253.35,27.610560563094996,52.57609212978625,0,98,Female,42306.0,472.0,725,5
7693,295524.26,38.414696477317044,89.69393779340493,0,47,Male,46763.0,65106.0,696,3
9274,407818.25,43.974363812810005,107.4277944430771,0,39,Female,44506.0,57994.0,849,3
6288,198015.76,31.491055979643768,73.45727333244763,0,32,Male,26631.0,33950.0,805,1
10775,637636.08,59.177362412993034,128.85298101967746,0,54,Male,89152.0,162012.0,675,1
15813,579217.63,36.62920571681528,91.25227929537738,0,92,Female,57732.0,2261.0,726,6
12299,456846.0,37.14497113586471,91.25938661437583,0,64,Male,49756.0,89743.0,618,4
6080,145750.21,23.972074013157894,52.74885705650566,0,39,Female,23307.0,31064.0,789,1
12982,1141147.24,87.90226775535356,147.11204936309457,0,59,Female,80464.0,76261.0,727,3
9351,314904.98,33.67607528606566,66.58660159438314,0,34,Female,41091.0,86837.0,695,6
10064,350095.73,34.78693660572337,75.50582286644588,0,30,Female,41839.0,46226.0,761,4
12146,486772.36,40.07676272023711,76.26675760618376,0,63,Female,56635.0,13015.0,786,8
7507,606775.86,80.82800852537632,102.4732652574788,0,30,Male,54537.0,121987.0,765,4
3791,97741.16,25.78242152466368,54.666621199257456,0,26,Male,28931.0,34511.0,711,4
12185,654667.37,53.72731801395158,87.7611959503644,0,52,Male,63433.0,122550.0,770,7
9687,417449.15,43.09374935480541,73.17353987550992,0,55,Female,35553.0,76077.0,623,1
9487,579550.15,61.08887424897228,105.08409128851557,0,47,Female,50790.0,3547.0,726,4
3491,150237.99,43.03580349470066,83.5931914253238,1,46,Male,41287.0,88151.0,662,1
11249,442386.07,39.32670192906036,72.32696056786791,0,53,Male,52904.0,144534.0,680,4
6702,237622.91,35.4555222321695,83.0413898980017,0,59,Male,43021.0,86014.0,725,4
8237,302289.01,36.698920723564406,62.01087520330984,0,85,Male,12826.0,1550.0,734,5
6540,196874.71,30.103166666666667,95.25855256726462,0,39,Female,44344.0,82822.0,744,3
6660,187636.0,28.173573573573574,71.51726843405913,0,66,Female,38999.0,64875.0,747,4
13013,332467.64,25.548884961192655,56.92758521059617,0,67,Female,47087.0,92489.0,820,5
1845,148918.84,80.71481842818427,163.2363118933217,0,32,Male,50658.0,72806.0,764,2
11743,433799.04,36.94107468278975,55.871106213539164,0,43,Male,48279.0,114254.0,719,2
11349,413603.28,36.44402854877082,83.54457604793885,0,44,Male,67008.0,81402.0,778,8
13393,671284.29,50.12202568505936,92.63727852773101,0,48,Male,65736.0,206000.0,733,3
6393,277129.59,43.34891130924449,85.4142374756794,0,53,Female,36925.0,89762.0,721,5
8426,424091.09,50.33124732969381,61.77331887219209,0,77,Female,30457.0,19314.0,520,5
15319,555198.13,36.24245250995496,78.96234246351032,0,38,Male,68827.0,35669.0,755,2
9955,516525.56,51.886043194374686,102.91687487101896,0,37,Male,123540.0,236393.0,764,4
7556,329802.5,43.64776336686077,76.29872662419716,0,62,Male,37785.0,81500.0,745,3
11698,320628.47,27.40882800478714,65.5019299600299,0,41,Female,40012.0,59472.0,849,4
14132,796155.79,56.337092414378716,63.44426696257713,0,67,Male,47213.0,1082.0,789,5
5918,210745.92,35.61100371747212,75.46539327662794,0,71,Female,19581.0,21424.0,706,3
8564,184809.27,21.579783979448855,55.81789758845017,0,61,Female,39661.0,74740.0,850,4
9898,324050.98,32.739036168923015,82.49314077676554,0,43,Female,38994.0,0.0,728,4
6150,269949.09,43.89416097560976,74.65993330309763,0,53,Female,34137.0,80467.0,671,4
2345,117756.25,50.21588486140725,106.15478229054146,0,66,Female,50523.0,98763.0,578,1
21808,1211433.38,55.549953228173145,56.69931277784672,0,78,Female,27992.0,1058.0,695,6
18126,627542.18,34.621106697561515,77.61063821122129,0,51,Male,76305.0,112785.0,692,3
4447,61382.83,13.80319991005172,43.987260159703816,0,64,Female,1785.0,2892.0,732,3
7439,197100.16,26.49551821481382,53.319600605302476,0,34,Male,29594.0,47766.0,792,1
