lwage,female,age,race,children,marital,education,RN_experience,left_nursing,country_ed_US,english_only,military,certificates,labor_union,work_setting,work_situation,level_care,care_specialty,state
3.7297015,1,34,white,1,currently_married,ed_bsn,3,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_admin,CC_ambulatory_care,state_n46
3.54738,1,46,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,0,0,SET_long_term_inpatient,SIT_agency_facility,LC_critical_care,CC_medical_surgical,state_n40
3.6274226,1,35,white,0,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n17
3.8930266,1,63,white,0,currently_married,ed_bsn,41,left_12,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_obgyn,state_n9
3.4285963,1,36,black,0,never_married,ed_bsn,14,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_inpatient,CC_no_patient_care,state_n38
3.590865,1,56,white,0,currently_married,ed_bsn,34,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n18
3.54738,1,56,white,0,widowed_divorced_sep,ed_assoc,30,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n36
3.056357,1,65,white,0,currently_married,ed_assoc,42,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_cardiac_care,state_n34
2.5665507,1,32,white,1,currently_married,ed_bsn,10,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n18
3.7784915,1,71,white,0,currently_married,ed_assoc,36,left_0,1,1,served_training_mil,0,1,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n42
3.384861,1,71,white,0,currently_married,ed_msn,43,left_0,0,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n31
3.259698,1,66,white,0,currently_married,ed_assoc,42,left5plus,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n9
3.1135154,1,45,white,0,currently_married,ed_assoc,23,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_medical_surgical,state_n1
3.3650584,1,33,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_obgyn,state_n5
3.4160438,1,55,white,0,widowed_divorced_sep,ed_bsn,29,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n43
3.4420195,1,62,white,0,currently_married,ed_assoc,38,left5plus,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n26
3.7705235,1,51,white,0,widowed_divorced_sep,ed_bsn,28,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n33
3.522062,1,46,white,0,currently_married,ed_bsn,11,left_0,1,0,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n33
3.0612469,1,58,white,0,currently_married,ed_assoc,6,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n34
3.835062,1,48,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n7
3.5553482,1,51,white,0,currently_married,ed_bsn,24,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n27
3.259698,1,50,white,0,currently_married,ed_assoc,28,left_0,0,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n20
3.404279,1,29,hispanic,0,never_married,ed_bsn,7,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n5
3.8000822,1,62,white,0,widowed_divorced_sep,ed_bsn,40,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n21
3.878737,1,31,white,1,currently_married,ed_bsn,6,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n18
3.7015305,1,63,white,0,currently_married,ed_assoc,42,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n23
3.2056305,1,48,white,0,currently_married,ed_bsn,22,left5plus,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n14
3.8020222,0,43,white,0,currently_married,ed_msn,11,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_psychiatric,state_n37
3.5671825,0,57,white,0,currently_married,ed_msn,17,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n44
4.0582056,1,37,asian,0,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n45
3.218876,1,57,white,0,currently_married,ed_assoc,19,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n35
3.9189434,1,62,white,0,currently_married,ed_bsn,39,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n36
3.7297015,1,57,white,0,currently_married,ed_assoc,27,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n28
3.7705235,1,42,white,0,currently_married,ed_bsn,20,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n22
4.078008,1,63,white,0,currently_married,ed_bsn,22,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_ambulatory_care,state_n41
3.7297015,1,40,white,1,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,0,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n8
3.59617,1,40,white,0,never_married,ed_assoc,8,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n17
3.7015305,1,62,white,0,widowed_divorced_sep,ed_bsn,33,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n42
3.8658338,1,31,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n30
3.6343913,1,69,white,0,widowed_divorced_sep,ed_msn,24,left_0,1,1,never_served_mil,2,0,SET_long_term_inpatient,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n27
4.095946,1,48,white,0,currently_married,ed_assoc,18,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n18
3.7986944,1,44,white,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,2,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n42
3.54738,1,45,black,0,currently_married,ed_bsn,5,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_education,CC_medical_surgical,state_n7
3.8474846,1,50,white,0,currently_married,ed_msn,25,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n19
3.3448555,1,28,white,0,currently_married,ed_msn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n8
3.522062,1,47,white,0,currently_married,ed_bsn,14,left_0,1,1,never_served_mil,4,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n44
3.8956866,1,56,white,0,currently_married,ed_bsn,35,left_LT1,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n45
3.3650584,1,26,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n13
3.4420195,1,43,white,0,never_married,ed_assoc,20,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_medical_surgical,state_n43
3.5745084,1,46,white,0,currently_married,ed_msn,11,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_cardiac_care,state_n36
3.4063013,1,44,white,0,widowed_divorced_sep,ed_assoc,4,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n42
3.8416193,1,53,white,0,never_married,ed_bsn,29,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_others,CC_chronic_care,state_n42
3.7023025,0,68,white,0,currently_married,ed_bsn,23,left_0,1,0,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_no_patient_care,state_n45
4.027746,1,48,white,0,currently_married,ed_assoc,11,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n39
3.5698528,1,65,white,0,currently_married,ed_assoc,32,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n3
3.3730264,1,40,black,0,currently_married,ed_bsn,3,left_0,1,1,served_training_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_oncology,state_n21
3.7297015,1,26,white,1,currently_married,ed_assoc,3,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n30
4.110474,0,52,white,0,currently_married,ed_bsn,29,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n32
4.0134697,1,60,white,0,widowed_divorced_sep,ed_assoc,30,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n18
3.813583,1,27,black,0,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n26
3.9528449,1,42,black,0,never_married,ed_bsn,9,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n17
3.54738,1,54,white,0,widowed_divorced_sep,ed_assoc,10,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_critical_care,state_n27
3.4732718,0,26,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n24
3.4420195,1,26,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n22
3.404279,1,27,white,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n11
2.5791295,1,43,white,0,currently_married,ed_msn,3,left_0,1,1,never_served_mil,2,1,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n43
1.9867321,1,47,black,0,widowed_divorced_sep,ed_msn,13,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_medical_surgical,state_n3
3.7705235,1,64,white,0,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_education,CC_obgyn,state_n26
3.0083833,1,36,white,0,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_surgery,CC_ambulatory_care,state_n43
4.0481553,1,63,white,0,widowed_divorced_sep,ed_msn,43,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_education,CC_no_patient_care,state_n18
3.4783869,1,57,white,0,never_married,ed_bsn,22,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n23
2.9030228,1,33,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n31
3.9136243,0,63,hispanic,0,widowed_divorced_sep,ed_bsn,21,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n45
3.4603684,1,35,hispanic,1,currently_married,ed_assoc,5,left_0,1,0,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n9
3.4420195,0,55,white,0,currently_married,ed_bsn,7,left_0,1,1,served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n9
4.3275385,1,64,white,0,never_married,ed_bsn,42,left_0,1,1,served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n46
3.8527615,1,59,white,0,currently_married,ed_assoc,34,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n21
3.4783869,1,66,white,0,widowed_divorced_sep,ed_assoc,42,left5plus,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_others,CC_medical_surgical,state_n17
3.7617898,1,46,other_race,0,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,0,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_no_patient_care,state_n32
3.8250115,1,51,white,0,currently_married,ed_bsn,7,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n36
3.1419148,1,47,white,0,currently_married,ed_bsn,12,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n1
3.3730264,1,39,white,0,never_married,ed_assoc,9,left_12,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n11
3.9416716,1,48,asian,0,never_married,ed_bsn,23,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_surgery,CC_critical_care,state_n46
3.3593278,1,53,white,0,currently_married,ed_bsn,19,left_0,1,1,never_served_mil,1,1,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n42
3.4783869,1,43,white,0,currently_married,ed_assoc,19,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n10
3.4138484,1,37,white,1,currently_married,ed_bsn,4,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_chronic_care,state_n14
3.4495666,1,55,white,0,never_married,ed_bsn,32,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n12
3.749504,1,52,white,0,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n45
3.6274226,1,45,asian,0,currently_married,ed_bsn,24,left_0,0,0,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n14
4.0582056,1,59,white,0,never_married,ed_assoc,37,left_35,0,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_critical_care,state_n45
4.0205035,1,47,white,0,never_married,ed_bsn,6,left_0,1,1,never_served_mil,2,1,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n4
4.109849,1,42,white,1,currently_married,ed_bsn,18,left_0,1,1,never_served_mil,2,1,SET_hospital,SIT_agency_facility,LC_others,CC_chronic_care,state_n6
3.506558,1,52,other_race,0,currently_married,ed_bsn,11,left_0,1,1,served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n9
3.0365543,1,28,white,0,widowed_divorced_sep,ed_assoc,3,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n38
3.4420195,1,41,other_race,0,never_married,ed_bsn,9,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_emergency_care,state_n19
3.3242364,1,51,white,0,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_cardiac_care,state_n20
3.3650584,1,69,white,0,currently_married,ed_assoc,36,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n16
3.54738,1,63,white,0,never_married,ed_assoc,38,left_0,1,1,never_served_mil,0,1,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n16
3.5671825,1,68,white,0,currently_married,ed_assoc,44,left_LT1,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_care_coordination,CC_no_patient_care,state_n42
2.7488723,1,34,white,0,widowed_divorced_sep,ed_bsn,12,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_employment_agency_TN,LC_surgery,CC_medical_surgical,state_n8
4.078008,0,60,white,0,currently_married,ed_assoc,21,left_0,1,1,never_served_mil,3,1,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n32
3.7578723,1,54,black,0,never_married,ed_bsn,26,left_0,1,1,never_served_mil,2,1,SET_other_setting,SIT_agency_facility,LC_others,CC_emergency_care,state_n17
3.9015517,1,38,white,0,currently_married,ed_msn,13,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n23
3.1419148,1,33,white,1,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_oncology,state_n43
3.522062,1,32,white,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,0,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n41
3.4005196,1,39,white,0,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n22
3.5421028,1,37,white,0,never_married,ed_assoc,8,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n8
4.0661736,1,68,asian,0,currently_married,ed_msn,47,left5plus,0,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n46
3.0979233,1,49,white,0,currently_married,ed_msn,26,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_care_coordination,CC_ambulatory_care,state_n46
3.7773294,1,61,white,0,currently_married,ed_assoc,37,left_LT1,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_hospice,CC_hospice,state_n11
3.8250115,1,51,white,0,currently_married,ed_assoc,30,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_no_patient_care,state_n18
3.7180054,1,61,white,0,currently_married,ed_assoc,23,left_0,1,1,never_served_mil,2,1,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n28
3.456408,1,44,white,0,never_married,ed_assoc,11,left_0,1,1,never_served_mil,0,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n19
3.4138484,1,64,white,0,currently_married,ed_assoc,25,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_obgyn,state_n23
4.1759887,1,61,white,0,currently_married,ed_assoc,40,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n2
3.54738,1,61,white,0,currently_married,ed_assoc,38,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n43
3.310991,1,54,white,0,currently_married,ed_bsn,32,left_0,1,1,never_served_mil,3,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n6
3.8909695,1,56,asian,0,widowed_divorced_sep,ed_msn,10,left_0,0,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n24
3.6784081,1,64,white,0,currently_married,ed_bsn,41,left_0,1,0,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n40
3.9528449,1,67,white,0,widowed_divorced_sep,ed_assoc,46,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n11
3.8167129,1,53,white,0,currently_married,ed_bsn,30,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_employment_agency_TN,LC_care_coordination,CC_no_patient_care,state_n5
3.624341,1,64,white,0,currently_married,ed_assoc,44,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_admin,CC_medical_surgical,state_n40
3.9303722,0,50,white,0,currently_married,ed_assoc,27,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n37
3.741536,1,55,white,0,currently_married,ed_assoc,33,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n14
3.665163,0,60,black,1,currently_married,ed_assoc,35,left_0,0,0,never_served_mil,3,0,SET_long_term_inpatient,SIT_agency_facility,LC_inpatient,CC_psychiatric,state_n26
3.5523674,1,58,white,0,currently_married,ed_assoc,36,left_LT1,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_medical_surgical,state_n38
3.912023,1,54,white,0,currently_married,ed_bsn,32,left_0,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n26
3.4933126,1,31,white,1,currently_married,ed_bsn,8,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n43
3.6862164,1,49,white,0,currently_married,ed_bsn,26,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n19
3.6119184,1,33,black,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n10
4.145217,1,56,white,0,currently_married,ed_assoc,30,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n28
3.59617,1,35,hispanic,1,currently_married,ed_bsn,9,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n27
3.8020222,1,53,black,0,never_married,ed_assoc,29,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_ambulatory_care,CC_medical_surgical,state_n22
3.6809113,1,36,white,1,currently_married,ed_bsn,14,left_0,1,1,served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_education,CC_no_patient_care,state_n45
3.5687711,1,32,white,1,currently_married,ed_bsn,5,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n9
3.9528449,1,59,white,0,currently_married,ed_assoc,20,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_emergency,CC_emergency_care,state_n46
4.473621,1,42,asian,0,currently_married,ed_msn,14,left_0,1,0,never_served_mil,1,1,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n4
3.9528449,1,60,white,0,widowed_divorced_sep,ed_msn,26,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_no_patient_care,state_n37
3.3650584,0,61,white,0,currently_married,ed_assoc,24,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n5
3.59617,1,49,other_race,0,currently_married,ed_assoc,28,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_public_health,CC_ambulatory_care,state_n2
3.54738,1,46,white,0,currently_married,ed_assoc,9,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_admin,CC_no_patient_care,state_n7
3.6487324,0,40,white,0,currently_married,ed_bsn,17,left_0,1,1,never_served_mil,2,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_oncology,state_n5
4.4834733,1,52,white,0,currently_married,ed_bsn,30,left_0,0,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_education,CC_no_patient_care,state_n23
3.3932292,1,34,white,0,currently_married,ed_bsn,13,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n21
3.524907,1,50,white,0,currently_married,ed_bsn,28,left5plus,1,0,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n21
3.64269,1,65,white,0,currently_married,ed_bsn,37,left_0,1,1,never_served_mil,4,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n43
3.9528449,1,66,asian,0,currently_married,ed_assoc,45,left5plus,1,1,never_served_mil,1,0,SET_long_term_inpatient,SIT_agency_facility,LC_nursing_home,CC_no_patient_care,state_n6
3.4748092,1,37,white,0,currently_married,ed_assoc,10,left_0,1,1,never_served_mil,2,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n8
3.4420195,1,56,white,0,widowed_divorced_sep,ed_assoc,11,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_medical_surgical,state_n9
3.5671825,0,36,other_race,0,never_married,ed_assoc,8,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n38
3.48124,1,31,white,1,currently_married,ed_bsn,11,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_hospice,CC_hospice,state_n16
3.665163,1,56,white,0,currently_married,ed_bsn,32,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_critical_care,CC_chronic_care,state_n29
4.106179,1,32,asian,0,never_married,ed_bsn,3,left_0,1,1,never_served_mil,2,0,SET_hospital,SIT_agency_facility,LC_inpatient,CC_obgyn,state_n28
3.8922203,1,62,white,0,currently_married,ed_bsn,40,left_35,1,1,never_served_mil,1,0,SET_ambulatory,SIT_agency_facility,LC_ambulatory_care,CC_ambulatory_care,state_n6
3.9528449,1,40,other_race,0,currently_married,ed_bsn,15,left_0,1,1,never_served_mil,3,0,SET_hospital,SIT_agency_facility,LC_others,CC_critical_care,state_n10
3.506558,1,40,white,1,currently_married,ed_assoc,13,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n2
3.4748092,1,59,white,0,currently_married,ed_assoc,31,left_0,1,1,never_served_mil,0,0,SET_hospital,SIT_agency_facility,LC_surgery,CC_medical_surgical,state_n40
3.7705235,1,32,white,1,currently_married,ed_assoc,4,left_0,1,1,never_served_mil,1,0,SET_hospital,SIT_agency_facility,LC_others,CC_medical_surgical,state_n3
3.4252121,1,57,white,0,currently_married,ed_assoc,24,left_0,1,1,never_served_mil,1,0,SET_other_setting,SIT_agency_facility,LC_others,CC_no_patient_care,state_n21
